owner,id,price
0xef15bd3f923245b24d64d6fbf57f036fe650c23a,4175,12.0
0x61503ad92e94ca295926854b35dfced55797f5a1,7295,7.37
0x61503ad92e94ca295926854b35dfced55797f5a1,1865,7.45
0x61503ad92e94ca295926854b35dfced55797f5a1,7295,7.6
0x8008c1ba24f2677c885912e6506bba662d80d99a,1537,50.0
0x8008c1ba24f2677c885912e6506bba662d80d99a,233,50.0
0x8008c1ba24f2677c885912e6506bba662d80d99a,233,100.0
0x8008c1ba24f2677c885912e6506bba662d80d99a,1537,100.0
0x1de869688cf52ac2ebc0e789c54d492615714438,237,15.0
0xe87ac34a24e531336c7e467ccf4b62bdfeaad3ba,238,9.25
0x43637570dbfa98fc04ba1761f672ae357eb7b8c2,239,11.5
0xace8754b0108349eda6975196f99399ba91ece11,9165,1250.0
